TIME_PERIOD;TYPE;UNIT;OPERATION;OBS_VALUE
2022-12;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;4321.512
2023-01;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;4025.439
2023-02;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;4025.438
2023-03;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3330.009
2023-04;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3012.381
2023-05;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3088.039
2023-06;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3072.981
2023-07;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3002.032
2023-08;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3212.384
2023-09;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3248.921
2023-10;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3315.942
2023-11;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3644.602
2023-12;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3619.880
2024-01;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3669.113
2024-02;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3102.707
2024-03;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3354.840
2024-04;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;2888.981
2024-05;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3157.572
2024-06;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3670.928
2024-07;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3512.427
2024-08;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3585.243
2024-09;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3321.573
2024-10;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3561.181
2024-11;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3368.114
2024-12;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3774.948
2025-01;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3774.948
2025-02;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3767.202
2025-03;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3307.419
2025-04;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;2654.854
2025-05;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;2670.739
2025-06;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;2514.557
2025-07;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;3296.570
2025-08;Brown coal;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;2771.996
2008-01;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2008-02;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2008-03;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2008-04;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2008-05;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2008-06;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2008-07;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2008-08;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2008-09;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2008-10;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2008-11;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2008-12;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-01;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-02;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-03;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-04;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-05;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-06;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-07;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-08;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-09;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-10;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-11;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
2009-12;Peat;Thousand tonnes;Transformation input - electricity and heat generation - main activity producers;0.000
