DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2023-11,61.112,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2023-12,57.403,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-01,56.841,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-02,54.548,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-03,54.948,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-04,53.731,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-05,53.65,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-06,58.56,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-07,55.952,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-08,53.86,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-09,49.98,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-10,55.138,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-11,58.569,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2024-12,59.458,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2025-01,57.06,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2025-02,62.924,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2025-03,52.3,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2025-04,45.586,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2025-05,45.360,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2025-06,40.794,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2025-07,48.225,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Coal and manufactured gases,Percentage,Poland,2025-08,46.109,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-01,12717,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-02,11480,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-03,11324,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-04,10744,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-05,10191,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-06,10317,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-07,10486,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-08,10390,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-09,10795,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-10,11555,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-11,11206,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2008-12,11831,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-01,12400,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-02,10905,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-03,11491,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-04,9734,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-05,9498,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-06,9331,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-07,9833,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-08,9831,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-09,10191,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-10,11482,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-11,11160,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2009-12,12176,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-01,12562,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-02,11244,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-03,11478,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-04,9873,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-05,9981,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-06,9827,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-07,10226,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-08,10033,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-09,10422,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-10,11534,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-11,11338,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2010-12,12715,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-01,12445,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-02,11741,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-03,12301,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-04,10569,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-05,10836,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-06,10239,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-07,10224,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-08,10579,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-09,10776,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-10,11664,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-11,11875,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2011-12,11869,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-01,12171,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-02,12341,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-03,11134,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-04,10286,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-05,9975,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-06,9993,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-07,10053,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-08,10269,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-09,10138,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-10,11087,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-11,11069,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2012-12,11555,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-01,12325,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-02,11237,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-03,11895,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-04,10743,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-05,10266,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-06,10060,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-07,10601,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-08,10528,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-09,10800,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-10,11514,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-11,11426,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2013-12,11205,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-01,11596,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-02,10083,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-03,10506,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-04,9905,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-05,9672,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-06,9488,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-07,10489,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-08,9868,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-09,10229,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-10,11016,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-11,10884,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2014-12,11233,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-01,11263,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-02,10639,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-03,10959,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-04,9720,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-05,9927,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-06,10004,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-07,10700,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-08,10663,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-09,10715,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-10,11407,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-11,10807,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2015-12,10711,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-01,11766,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-02,10042,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-03,10893,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-04,10079,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-05,9877,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-06,10160,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-07,10425,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-08,10440,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-09,10610,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-10,11268,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-11,11530,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2016-12,11619,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-01,13460.229,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-02,11674.595,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-03,11522.776,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-04,10535.153,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-05,10953.212,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-06,10549.676,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-07,11306.818,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-08,11317.603,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-09,10932.366,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-10,11141.678,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-11,11716.115,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2017-12,11369.204,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-01,11716.655,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-02,12046.987,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-03,12445.527,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-04,10069.887,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-05,10670.975,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-06,11005.303,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-07,11986.869,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-08,11926.199,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-09,11122.953,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-10,11562.675,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-11,12064.712,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2018-12,12338.645,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-01,12737.226,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-02,10541.523,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-03,10703.831,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-04,10278.039,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-05,10642.723,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-06,10551.272,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-07,10790.123,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-08,11119.485,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-09,10258.207,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-10,11173.636,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-11,10747.430,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2019-12,11100.634,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-01,11313.158,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-02,10031.856,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-03,10380.457,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-04,8860.420,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-05,9050.383,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-06,9198.001,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-07,9892.962,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-08,10232.190,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-09,10238.176,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-10,10883.137,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-11,11109.059,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2020-12,11547.792,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-01,12753.855,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-02,11138.538,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-03,11288.854,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-04,10554.566,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-05,10115.270,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-06,10974.747,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-07,11909.120,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-08,11463.469,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-09,12172.700,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-10,11879.651,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-11,12574.585,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2021-12,13516.761,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2022-01,12100.787,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2022-02,10266.468,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2022-03,12626.666,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2022-04,10850.055,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2022-05,10452.240,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2022-06,10323.083,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels,Gigawatt-hour,Poland,2022-07,10171.690,,
