DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2024-06,3426.700,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2024-07,3406.330,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2024-08,3594.384,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2024-09,3723.437,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2024-10,3911.947,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2024-11,4097.778,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2024-12,4385.366,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2025-01,4293.357,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2025-02,3773.117,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2025-03,3396.978,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2025-04,3039.843,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2025-05,3053.391,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2025-06,3023.126,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2025-07,3299.703,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Gross inland deliveries - observed,Hard coal,Thousand tonnes,Poland,2025-08,3359.790,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-01,632.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-02,690.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-03,1147.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-04,817.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-05,664.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-06,792.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-07,758.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-08,934.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-09,633.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-10,813.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-11,1035.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2008-12,1405.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-01,1414.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-02,1245.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-03,733.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-04,598.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-05,554.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-06,624.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-07,616.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-08,750.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-09,679.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-10,1103.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-11,750.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2009-12,1016.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-01,967.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-02,1165.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-03,1224.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-04,1110.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-05,768.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-06,841.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-07,996.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-08,930.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-09,1142.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-10,1254.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-11,1217.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2010-12,1285.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-01,1280.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-02,1153.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-03,1103.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-04,968.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-05,1373.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-06,1363.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-07,1338.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-08,1390.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-09,1112.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-10,976.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-11,1094.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2011-12,1451.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-01,1009.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-02,723.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-03,681.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-04,574.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-05,724.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-06,609.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-07,845.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-08,780.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-09,813.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-10,824.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-11,990.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2012-12,948.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-01,828.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-02,634.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-03,909.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-04,805.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-05,752.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-06,640.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-07,666.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-08,818.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-09,964.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-10,1252.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-11,1075.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2013-12,1390.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-01,1043.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-02,829.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-03,1012.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-04,701.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-05,709.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-06,837.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-07,877.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-08,604.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-09,908.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-10,973.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-11,914.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2014-12,934.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-01,594.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-02,681.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-03,695.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-04,481.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-05,381.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-06,646.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-07,546.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-08,667.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-09,971.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-10,771.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-11,931.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2015-12,853.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-01,539.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-02,998.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-03,465.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-04,741.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-05,413.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-06,743.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-07,540.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-08,723.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-09,715.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-10,472.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-11,854.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2016-12,1072.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-01,458.351,b,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-02,814.784,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-03,726.542,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-04,1054.860,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-05,768.723,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-06,824.169,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-07,1175.594,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-08,1395.386,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-09,1286.136,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-10,1373.907,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-11,1625.911,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2017-12,1719.315,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-01,1535.268,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-02,1357.822,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-03,1615.570,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-04,1406.508,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-05,1561.387,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-06,1535.329,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-07,2004.590,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-08,1478.182,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-09,1619.871,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-10,2119.972,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-11,1716.275,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2018-12,1714.245,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-01,2175.887,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-02,1676.579,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-03,1397.623,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-04,1153.519,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-05,1182.659,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-06,1193.296,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-07,1356.756,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-08,1319.061,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-09,1307.851,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-10,1383.333,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-11,1244.384,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2019-12,1746.126,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-01,1082.404,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-02,789.627,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-03,834.287,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-04,518.963,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-05,1005.389,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-06,1019.438,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-07,1060.861,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-08,1160.303,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-09,1392.625,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-10,1281.848,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-11,1263.383,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2020-12,1251.505,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-01,1234.333,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-02,823.755,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-03,1252.418,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-04,1204.455,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-05,1530.482,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-06,943.082,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-07,1034.363,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-08,1170.136,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-09,781.320,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-10,1043.802,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-11,1247.229,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2021-12,1106.939,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2022-01,1392.038,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2022-02,1117.741,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2022-03,1236.504,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Imports,Hard coal,Thousand tonnes,Poland,2022-04,1190.314,,
